subjID,trialNumber,role,k,ksay,callBS,catchQuestion,catchQuestionAbbr,catchResponse,catchKey,catchResponseTime,condition
subj113,1,receiver,3,9,TRUE,"NA","NA",-1,-1,-1,truth
subj113,2,sender,4,6,TRUE,"NA","NA",-1,-1,-1,truth
subj113,3,receiver,3,3,FALSE,"NA","NA",-1,-1,-1,truth
subj113,4,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,3896,truth
subj113,5,receiver,3,8,TRUE,"NA","NA",-1,-1,-1,truth
subj113,6,sender,5,7,FALSE,"NA","NA",-1,-1,-1,truth
subj113,7,receiver,3,5,FALSE,"NA","NA",-1,-1,-1,truth
subj113,8,sender,9,9,TRUE,What number did you actually roll?,truth,9,9,3303,truth
subj113,9,receiver,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj113,10,sender,2,8,FALSE,What number did you actually roll?,truth,2,2,3062,truth
subj113,11,receiver,3,7,TRUE,"NA","NA",-1,-1,-1,truth
subj113,12,sender,1,7,FALSE,"NA","NA",-1,-1,-1,truth
subj113,13,receiver,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj113,14,sender,7,8,FALSE,"NA","NA",-1,-1,-1,truth
subj113,15,receiver,8,8,TRUE,"NA","NA",-1,-1,-1,truth
subj113,16,sender,0,6,FALSE,What number did you actually roll?,truth,0,0,2777,truth
subj113,17,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj113,18,sender,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj113,19,receiver,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj113,20,sender,8,8,TRUE,What number did you actually roll?,truth,8,8,3055,truth
subj113,21,receiver,3,10,TRUE,"NA","NA",-1,-1,-1,truth
subj113,22,sender,0,10,FALSE,What number did you actually roll?,truth,0,0,2960,truth
subj113,23,receiver,1,4,FALSE,"NA","NA",-1,-1,-1,truth
subj113,24,sender,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj113,25,receiver,3,8,TRUE,"NA","NA",-1,-1,-1,truth
subj113,26,sender,6,8,FALSE,What number did you actually roll?,truth,6,6,5721,truth
subj113,27,receiver,6,5,FALSE,"NA","NA",-1,-1,-1,truth
subj113,28,sender,5,9,FALSE,"NA","NA",-1,-1,-1,truth
subj113,29,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj113,30,sender,2,4,FALSE,"NA","NA",-1,-1,-1,truth
subj113,31,receiver,2,6,FALSE,"NA","NA",-1,-1,-1,truth
subj113,32,sender,3,5,FALSE,What number did you actually roll?,truth,3,3,3871,truth
subj113,33,receiver,4,4,FALSE,"NA","NA",-1,-1,-1,truth
subj113,34,sender,7,7,FALSE,What number did you actually roll?,truth,7,7,3111,truth
subj113,35,receiver,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj113,36,sender,5,10,TRUE,"NA","NA",-1,-1,-1,truth
subj113,37,receiver,2,5,FALSE,"NA","NA",-1,-1,-1,truth
subj113,38,sender,0,4,FALSE,What number did you actually roll?,truth,0,0,2599,truth
subj113,39,receiver,8,8,TRUE,"NA","NA",-1,-1,-1,truth
subj113,40,sender,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj113,41,receiver,7,10,FALSE,"NA","NA",-1,-1,-1,truth
subj113,42,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,3724,truth
subj113,43,receiver,4,4,FALSE,"NA","NA",-1,-1,-1,truth
subj113,44,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj113,45,receiver,3,3,FALSE,"NA","NA",-1,-1,-1,truth
subj113,46,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,3660,truth
subj113,47,receiver,3,10,FALSE,"NA","NA",-1,-1,-1,truth
subj113,48,sender,5,7,FALSE,"NA","NA",-1,-1,-1,truth
subj113,49,receiver,7,7,TRUE,"NA","NA",-1,-1,-1,truth
subj113,50,sender,7,7,TRUE,"NA","NA",-1,-1,-1,truth
subj113,51,receiver,8,0,FALSE,"NA","NA",-1,-1,-1,truth
subj113,52,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,3867,truth
subj113,53,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj113,54,sender,4,5,FALSE,"NA","NA",-1,-1,-1,truth
subj113,55,receiver,1,6,FALSE,"NA","NA",-1,-1,-1,truth
subj113,56,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,3661,truth
subj113,57,receiver,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj113,58,sender,5,8,FALSE,"NA","NA",-1,-1,-1,truth
subj113,59,receiver,9,8,TRUE,"NA","NA",-1,-1,-1,truth
subj113,60,sender,7,7,FALSE,What number did you actually roll?,truth,7,7,3054,truth
subj113,61,receiver,1,4,FALSE,"NA","NA",-1,-1,-1,truth
subj113,62,sender,8,8,TRUE,"NA","NA",-1,-1,-1,truth
subj113,63,receiver,7,8,TRUE,"NA","NA",-1,-1,-1,truth
subj113,64,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,2889,truth
subj113,65,receiver,6,10,FALSE,"NA","NA",-1,-1,-1,truth
subj113,66,sender,1,0,FALSE,What number did you actually roll?,truth,1,1,3776,truth
subj113,67,receiver,1,2,FALSE,"NA","NA",-1,-1,-1,truth
subj113,68,sender,0,0,FALSE,"NA","NA",-1,-1,-1,truth
subj113,69,receiver,0,10,TRUE,"NA","NA",-1,-1,-1,truth
subj113,70,sender,0,10,FALSE,What number did you actually roll?,truth,0,0,3445,truth
subj113,71,receiver,6,7,FALSE,"NA","NA",-1,-1,-1,truth
subj113,72,sender,6,8,FALSE,"NA","NA",-1,-1,-1,truth
subj113,73,receiver,0,8,FALSE,"NA","NA",-1,-1,-1,truth
subj113,74,sender,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj113,75,receiver,3,6,FALSE,"NA","NA",-1,-1,-1,truth
subj113,76,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,3587,truth
subj113,77,receiver,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj113,78,sender,5,7,FALSE,"NA","NA",-1,-1,-1,truth
subj113,79,receiver,3,4,FALSE,"NA","NA",-1,-1,-1,truth
subj113,80,sender,2,1,TRUE,What number did you actually roll?,truth,2,2,2855,truth
subj113,81,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj113,82,sender,3,3,FALSE,What number did you actually roll?,truth,3,3,2793,truth
subj113,83,receiver,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj113,84,sender,3,9,FALSE,"NA","NA",-1,-1,-1,truth
subj113,85,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj113,86,sender,3,2,FALSE,"NA","NA",-1,-1,-1,truth
subj113,87,receiver,4,4,FALSE,"NA","NA",-1,-1,-1,truth
subj113,88,sender,1,6,FALSE,What number did you actually roll?,truth,1,1,3400,truth
subj113,89,receiver,0,2,FALSE,"NA","NA",-1,-1,-1,truth
subj113,90,sender,2,2,FALSE,"NA","NA",-1,-1,-1,truth
subj113,91,receiver,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj113,92,sender,1,10,FALSE,What number did you actually roll?,truth,1,1,2848,truth
subj113,93,receiver,8,8,TRUE,"NA","NA",-1,-1,-1,truth
subj113,94,sender,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj113,95,receiver,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj113,96,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,4686,truth
subj113,97,receiver,5,3,FALSE,"NA","NA",-1,-1,-1,truth
subj113,98,sender,6,7,TRUE,"NA","NA",-1,-1,-1,truth
subj113,99,receiver,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj113,100,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,3819,truth
subj080,1,sender,1,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,2,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,3,sender,6,6,TRUE,What number did you actually roll?,truth,6,6,4407,truth
subj080,4,receiver,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj080,5,sender,2,5,FALSE,"NA","NA",-1,-1,-1,truth
subj080,6,receiver,0,4,FALSE,"NA","NA",-1,-1,-1,truth
subj080,7,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,3439,truth
subj080,8,receiver,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj080,9,sender,4,6,FALSE,"NA","NA",-1,-1,-1,truth
subj080,10,receiver,7,8,FALSE,"NA","NA",-1,-1,-1,truth
subj080,11,sender,5,5,FALSE,What number did you actually roll?,truth,5,5,2931,truth
subj080,12,receiver,3,10,FALSE,"NA","NA",-1,-1,-1,truth
subj080,13,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,3451,truth
subj080,14,receiver,8,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,15,sender,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj080,16,receiver,9,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,17,sender,1,9,FALSE,What number did you actually roll?,truth,1,1,4039,truth
subj080,18,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,19,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj080,20,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,21,sender,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj080,22,receiver,3,3,FALSE,"NA","NA",-1,-1,-1,truth
subj080,23,sender,7,7,FALSE,What number did you actually roll?,truth,7,7,3862,truth
subj080,24,receiver,1,5,FALSE,"NA","NA",-1,-1,-1,truth
subj080,25,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,4003,truth
subj080,26,receiver,7,6,FALSE,"NA","NA",-1,-1,-1,truth
subj080,27,sender,9,9,TRUE,"NA","NA",-1,-1,-1,truth
subj080,28,receiver,5,0,FALSE,"NA","NA",-1,-1,-1,truth
subj080,29,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,4245,truth
subj080,30,receiver,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj080,31,sender,1,9,FALSE,"NA","NA",-1,-1,-1,truth
subj080,32,receiver,0,5,FALSE,"NA","NA",-1,-1,-1,truth
subj080,33,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,5159,truth
subj080,34,receiver,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj080,35,sender,2,8,FALSE,"NA","NA",-1,-1,-1,truth
subj080,36,receiver,10,4,FALSE,"NA","NA",-1,-1,-1,truth
subj080,37,sender,5,5,FALSE,What number did you actually roll?,truth,5,5,3662,truth
subj080,38,receiver,4,4,FALSE,"NA","NA",-1,-1,-1,truth
subj080,39,sender,2,8,FALSE,"NA","NA",-1,-1,-1,truth
subj080,40,receiver,0,1,FALSE,"NA","NA",-1,-1,-1,truth
subj080,41,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,3341,truth
subj080,42,receiver,8,9,TRUE,"NA","NA",-1,-1,-1,truth
subj080,43,sender,0,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,44,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,45,sender,1,9,TRUE,What number did you actually roll?,truth,1,1,3446,truth
subj080,46,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,47,sender,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj080,48,receiver,4,5,FALSE,"NA","NA",-1,-1,-1,truth
subj080,49,sender,3,7,TRUE,"NA","NA",-1,-1,-1,truth
subj080,50,receiver,7,7,TRUE,"NA","NA",-1,-1,-1,truth
subj080,51,sender,0,10,FALSE,What number did you actually roll?,truth,0,0,3354,truth
subj080,52,receiver,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj080,53,sender,0,10,FALSE,"NA","NA",-1,-1,-1,truth
subj080,54,receiver,9,8,FALSE,"NA","NA",-1,-1,-1,truth
subj080,55,sender,4,6,FALSE,What number did you actually roll?,truth,4,4,2943,truth
subj080,56,receiver,0,2,FALSE,"NA","NA",-1,-1,-1,truth
subj080,57,sender,1,9,TRUE,"NA","NA",-1,-1,-1,truth
subj080,58,receiver,4,4,FALSE,"NA","NA",-1,-1,-1,truth
subj080,59,sender,0,10,TRUE,What number did you actually roll?,truth,0,0,3137,truth
subj080,60,receiver,7,7,TRUE,"NA","NA",-1,-1,-1,truth
subj080,61,sender,10,10,TRUE,What number did you actually roll?,truth,10,10,5550,truth
subj080,62,receiver,4,9,TRUE,"NA","NA",-1,-1,-1,truth
subj080,63,sender,3,7,FALSE,"NA","NA",-1,-1,-1,truth
subj080,64,receiver,4,7,TRUE,"NA","NA",-1,-1,-1,truth
subj080,65,sender,6,6,TRUE,What number did you actually roll?,truth,6,6,3845,truth
subj080,66,receiver,9,9,TRUE,"NA","NA",-1,-1,-1,truth
subj080,67,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj080,68,receiver,0,8,TRUE,"NA","NA",-1,-1,-1,truth
subj080,69,sender,3,7,FALSE,"NA","NA",-1,-1,-1,truth
subj080,70,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,71,sender,5,5,TRUE,What number did you actually roll?,truth,5,5,3563,truth
subj080,72,receiver,4,5,FALSE,"NA","NA",-1,-1,-1,truth
subj080,73,sender,7,7,TRUE,What number did you actually roll?,truth,7,7,3459,truth
subj080,74,receiver,0,1,FALSE,"NA","NA",-1,-1,-1,truth
subj080,75,sender,2,8,FALSE,"NA","NA",-1,-1,-1,truth
subj080,76,receiver,4,4,FALSE,"NA","NA",-1,-1,-1,truth
subj080,77,sender,2,8,FALSE,"NA","NA",-1,-1,-1,truth
subj080,78,receiver,6,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,79,sender,2,8,FALSE,What number did you actually roll?,truth,2,2,3712,truth
subj080,80,receiver,1,4,FALSE,"NA","NA",-1,-1,-1,truth
subj080,81,sender,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj080,82,receiver,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj080,83,sender,3,7,FALSE,What number did you actually roll?,truth,3,3,3114,truth
subj080,84,receiver,3,3,FALSE,"NA","NA",-1,-1,-1,truth
subj080,85,sender,3,7,FALSE,"NA","NA",-1,-1,-1,truth
subj080,86,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,87,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,4507,truth
subj080,88,receiver,4,10,TRUE,"NA","NA",-1,-1,-1,truth
subj080,89,sender,0,10,FALSE,"NA","NA",-1,-1,-1,truth
subj080,90,receiver,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj080,91,sender,7,7,FALSE,What number did you actually roll?,truth,7,7,5939,truth
subj080,92,receiver,9,3,FALSE,"NA","NA",-1,-1,-1,truth
subj080,93,sender,7,7,FALSE,What number did you actually roll?,truth,7,7,3963,truth
subj080,94,receiver,2,9,TRUE,"NA","NA",-1,-1,-1,truth
subj080,95,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj080,96,receiver,6,8,TRUE,"NA","NA",-1,-1,-1,truth
subj080,97,sender,1,9,FALSE,"NA","NA",-1,-1,-1,truth
subj080,98,receiver,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj080,99,sender,0,10,FALSE,What number did you actually roll?,truth,0,0,3515,truth
subj080,100,receiver,8,6,FALSE,"NA","NA",-1,-1,-1,truth
subj025,1,sender,6,7,FALSE,What number did you actually roll?,truth,6,6,2976,truth
subj025,2,receiver,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj025,3,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj025,4,receiver,4,4,FALSE,"NA","NA",-1,-1,-1,truth
subj025,5,sender,6,9,FALSE,What number did you actually roll?,truth,9,6,3129,truth
subj025,6,receiver,8,8,TRUE,"NA","NA",-1,-1,-1,truth
subj025,7,sender,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj025,8,receiver,0,8,FALSE,"NA","NA",-1,-1,-1,truth
subj025,9,sender,8,8,FALSE,What number did you actually roll?,truth,8,8,2640,truth
subj025,10,receiver,3,5,FALSE,"NA","NA",-1,-1,-1,truth
subj025,11,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj025,12,receiver,0,7,FALSE,"NA","NA",-1,-1,-1,truth
subj025,13,sender,5,5,FALSE,What number did you actually roll?,truth,5,5,3232,truth
subj025,14,receiver,3,3,TRUE,"NA","NA",-1,-1,-1,truth
subj025,15,sender,6,6,TRUE,"NA","NA",-1,-1,-1,truth
subj025,16,receiver,7,8,FALSE,"NA","NA",-1,-1,-1,truth
subj025,17,sender,3,7,FALSE,What number did you actually roll?,truth,3,3,3032,truth
subj025,18,receiver,2,4,FALSE,"NA","NA",-1,-1,-1,truth
subj025,19,sender,9,9,TRUE,"NA","NA",-1,-1,-1,truth
subj025,20,receiver,1,3,TRUE,"NA","NA",-1,-1,-1,truth
subj025,21,sender,0,10,FALSE,"NA","NA",-1,-1,-1,truth
subj025,22,receiver,3,3,TRUE,"NA","NA",-1,-1,-1,truth
subj025,23,sender,4,6,FALSE,What number did you actually roll?,truth,4,4,3280,truth
subj025,24,receiver,4,4,TRUE,"NA","NA",-1,-1,-1,truth
subj025,25,sender,5,5,FALSE,"NA","NA",-1,-1,-1,truth
subj025,26,receiver,2,3,TRUE,"NA","NA",-1,-1,-1,truth
subj025,27,sender,1,9,TRUE,What number did you actually roll?,truth,1,1,2268,truth
subj025,28,receiver,4,3,TRUE,"NA","NA",-1,-1,-1,truth
subj025,29,sender,5,5,FALSE,What number did you actually roll?,truth,5,5,3368,truth
subj025,30,receiver,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj025,31,sender,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj025,32,receiver,3,8,FALSE,"NA","NA",-1,-1,-1,truth
subj025,33,sender,4,6,FALSE,"NA","NA",-1,-1,-1,truth
subj025,34,receiver,4,10,FALSE,"NA","NA",-1,-1,-1,truth
subj025,35,sender,3,8,TRUE,What number did you actually roll?,truth,3,3,2944,truth
subj025,36,receiver,6,1,FALSE,"NA","NA",-1,-1,-1,truth
subj025,37,sender,5,10,FALSE,What number did you actually roll?,truth,5,5,2656,truth
subj025,38,receiver,0,5,FALSE,"NA","NA",-1,-1,-1,truth
subj025,39,sender,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj025,40,receiver,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj025,41,sender,7,7,TRUE,"NA","NA",-1,-1,-1,truth
subj025,42,receiver,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj025,43,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,3024,truth
subj025,44,receiver,3,3,FALSE,"NA","NA",-1,-1,-1,truth
subj025,45,sender,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj025,46,receiver,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj025,47,sender,2,7,FALSE,What number did you actually roll?,truth,2,2,3192,truth
subj025,48,receiver,10,10,TRUE,"NA","NA",-1,-1,-1,truth
subj025,49,sender,4,9,TRUE,"NA","NA",-1,-1,-1,truth
subj025,50,receiver,1,3,FALSE,"NA","NA",-1,-1,-1,truth
subj025,51,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,4208,truth
subj025,52,receiver,4,4,TRUE,"NA","NA",-1,-1,-1,truth
subj025,53,sender,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj025,54,receiver,7,8,FALSE,"NA","NA",-1,-1,-1,truth
subj025,55,sender,7,7,FALSE,What number did you actually roll?,truth,7,7,2633,truth
subj025,56,receiver,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj025,57,sender,4,9,FALSE,"NA","NA",-1,-1,-1,truth
subj025,58,receiver,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj025,59,sender,4,4,TRUE,What number did you actually roll?,truth,4,4,2312,truth
subj025,60,receiver,3,9,FALSE,"NA","NA",-1,-1,-1,truth
subj025,61,sender,1,9,FALSE,What number did you actually roll?,truth,1,1,2648,truth
subj025,62,receiver,8,3,FALSE,"NA","NA",-1,-1,-1,truth
subj025,63,sender,4,4,FALSE,"NA","NA",-1,-1,-1,truth
subj025,64,receiver,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj025,65,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj025,66,receiver,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj025,67,sender,8,8,TRUE,What number did you actually roll?,truth,8,8,2081,truth
subj025,68,receiver,6,1,TRUE,"NA","NA",-1,-1,-1,truth
subj025,69,sender,6,6,FALSE,What number did you actually roll?,truth,6,6,2256,truth
subj025,70,receiver,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj025,71,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj025,72,receiver,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj025,73,sender,4,9,TRUE,What number did you actually roll?,truth,4,4,2673,truth
subj025,74,receiver,1,4,TRUE,"NA","NA",-1,-1,-1,truth
subj025,75,sender,0,0,FALSE,"NA","NA",-1,-1,-1,truth
subj025,76,receiver,6,9,FALSE,"NA","NA",-1,-1,-1,truth
subj025,77,sender,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj025,78,receiver,1,3,TRUE,"NA","NA",-1,-1,-1,truth
subj025,79,sender,6,6,TRUE,What number did you actually roll?,truth,6,6,2417,truth
subj025,80,receiver,0,7,TRUE,"NA","NA",-1,-1,-1,truth
subj025,81,sender,10,10,FALSE,"NA","NA",-1,-1,-1,truth
subj025,82,receiver,7,7,FALSE,"NA","NA",-1,-1,-1,truth
subj025,83,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,3200,truth
subj025,84,receiver,2,2,FALSE,"NA","NA",-1,-1,-1,truth
subj025,85,sender,9,9,FALSE,What number did you actually roll?,truth,9,9,2968,truth
subj025,86,receiver,6,6,FALSE,"NA","NA",-1,-1,-1,truth
subj025,87,sender,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj025,88,receiver,0,10,FALSE,"NA","NA",-1,-1,-1,truth
subj025,89,sender,3,8,TRUE,What number did you actually roll?,truth,3,3,3000,truth
subj025,90,receiver,4,10,FALSE,"NA","NA",-1,-1,-1,truth
subj025,91,sender,2,7,FALSE,"NA","NA",-1,-1,-1,truth
subj025,92,receiver,9,9,FALSE,"NA","NA",-1,-1,-1,truth
subj025,93,sender,6,6,TRUE,"NA","NA",-1,-1,-1,truth
subj025,94,receiver,8,8,FALSE,"NA","NA",-1,-1,-1,truth
subj025,95,sender,10,10,FALSE,What number did you actually roll?,truth,10,10,3528,truth
subj025,96,receiver,5,8,FALSE,"NA","NA",-1,-1,-1,truth
subj025,97,sender,4,9,FALSE,"NA","NA",-1,-1,-1,truth
subj025,98,receiver,3,3,FALSE,"NA","NA",-1,-1,-1,truth
subj025,99,sender,2,8,FALSE,What number did you actually roll?,truth,2,2,2856,truth
subj025,100,receiver,0,8,FALSE,"NA","NA",-1,-1,-1,truth
subj100,1,sender,9,9,FALSE,"NA","NA",-1,-1,-1,report
subj100,2,receiver,0,2,TRUE,"NA","NA",-1,-1,-1,report
subj100,3,sender,6,8,FALSE,What number did you tell the other player?,report,8,8,4154,report
subj100,4,receiver,3,6,FALSE,"NA","NA",-1,-1,-1,report
subj100,5,sender,6,6,FALSE,"NA","NA",-1,-1,-1,report
subj100,6,receiver,1,2,TRUE,"NA","NA",-1,-1,-1,report
subj100,7,sender,6,5,FALSE,What number did you tell the other player?,report,5,5,3289,report
subj100,8,receiver,1,10,TRUE,"NA","NA",-1,-1,-1,report
subj100,9,sender,9,9,FALSE,"NA","NA",-1,-1,-1,report
subj100,10,receiver,4,7,FALSE,"NA","NA",-1,-1,-1,report
subj100,11,sender,8,8,FALSE,What number did you tell the other player?,report,8,8,2991,report
subj100,12,receiver,2,2,TRUE,"NA","NA",-1,-1,-1,report
subj100,13,sender,0,0,FALSE,What number did you tell the other player?,report,0,0,3718,report
subj100,14,receiver,3,9,FALSE,"NA","NA",-1,-1,-1,report
subj100,15,sender,5,7,FALSE,"NA","NA",-1,-1,-1,report
subj100,16,receiver,7,7,TRUE,"NA","NA",-1,-1,-1,report
subj100,17,sender,5,8,FALSE,What number did you tell the other player?,report,8,8,2886,report
subj100,18,receiver,0,10,TRUE,"NA","NA",-1,-1,-1,report
subj100,19,sender,7,2,TRUE,"NA","NA",-1,-1,-1,report
subj100,20,receiver,1,10,FALSE,"NA","NA",-1,-1,-1,report
subj100,21,sender,5,5,FALSE,What number did you tell the other player?,report,5,5,2660,report
subj100,22,receiver,5,5,FALSE,"NA","NA",-1,-1,-1,report
subj100,23,sender,9,3,FALSE,"NA","NA",-1,-1,-1,report
subj100,24,receiver,6,6,FALSE,"NA","NA",-1,-1,-1,report
subj100,25,sender,9,9,TRUE,"NA","NA",-1,-1,-1,report
subj100,26,receiver,4,2,FALSE,"NA","NA",-1,-1,-1,report
subj100,27,sender,0,0,FALSE,What number did you tell the other player?,report,0,0,3589,report
subj100,28,receiver,1,9,TRUE,"NA","NA",-1,-1,-1,report
subj100,29,sender,4,10,FALSE,What number did you tell the other player?,report,10,10,3268,report
subj100,30,receiver,1,6,FALSE,"NA","NA",-1,-1,-1,report
subj100,31,sender,6,2,FALSE,"NA","NA",-1,-1,-1,report
subj100,32,receiver,6,8,TRUE,"NA","NA",-1,-1,-1,report
subj100,33,sender,4,9,FALSE,What number did you tell the other player?,report,9,9,3645,report
subj100,34,receiver,7,7,FALSE,"NA","NA",-1,-1,-1,report
subj100,35,sender,6,0,FALSE,"NA","NA",-1,-1,-1,report
subj100,36,receiver,4,5,FALSE,"NA","NA",-1,-1,-1,report
subj100,37,sender,8,8,FALSE,What number did you tell the other player?,report,8,8,2869,report
subj100,38,receiver,5,8,TRUE,"NA","NA",-1,-1,-1,report
subj100,39,sender,4,10,FALSE,"NA","NA",-1,-1,-1,report
subj100,40,receiver,3,3,FALSE,"NA","NA",-1,-1,-1,report
subj100,41,sender,2,9,FALSE,"NA","NA",-1,-1,-1,report
subj100,42,receiver,5,5,TRUE,"NA","NA",-1,-1,-1,report
subj100,43,sender,0,0,FALSE,What number did you tell the other player?,report,0,0,4415,report
subj100,44,receiver,7,7,TRUE,"NA","NA",-1,-1,-1,report
subj100,45,sender,10,10,FALSE,"NA","NA",-1,-1,-1,report
subj100,46,receiver,4,9,TRUE,"NA","NA",-1,-1,-1,report
subj100,47,sender,9,9,TRUE,What number did you tell the other player?,report,9,9,2620,report
subj100,48,receiver,1,5,TRUE,"NA","NA",-1,-1,-1,report
subj100,49,sender,9,9,TRUE,"NA","NA",-1,-1,-1,report
subj100,50,receiver,5,9,FALSE,"NA","NA",-1,-1,-1,report
subj100,51,sender,6,6,FALSE,What number did you tell the other player?,report,6,6,2626,report
subj100,52,receiver,0,10,TRUE,"NA","NA",-1,-1,-1,report
subj100,53,sender,8,8,TRUE,"NA","NA",-1,-1,-1,report
subj100,54,receiver,8,8,TRUE,"NA","NA",-1,-1,-1,report
subj100,55,sender,1,1,FALSE,What number did you tell the other player?,report,1,1,1671,report
subj100,56,receiver,1,10,TRUE,"NA","NA",-1,-1,-1,report
subj100,57,sender,5,5,FALSE,"NA","NA",-1,-1,-1,report
subj100,58,receiver,0,9,TRUE,"NA","NA",-1,-1,-1,report
subj100,59,sender,6,6,TRUE,What number did you tell the other player?,report,6,6,2263,report
subj100,60,receiver,8,8,TRUE,"NA","NA",-1,-1,-1,report
subj100,61,sender,6,2,TRUE,What number did you tell the other player?,report,2,2,2037,report
subj100,62,receiver,8,9,TRUE,"NA","NA",-1,-1,-1,report
subj100,63,sender,3,3,TRUE,"NA","NA",-1,-1,-1,report
